"sites","bb_IDM_0","bb_IDM_1","bb_IDM_2","bb_SPE_0","bb_SPE_1","bb_SPE_2","bb_GRO_0","bb_GRO_1","bb_GRO_2","hv_IDM_0","hv_IDM_1","hv_IDM_2","hv_SPE_0","hv_SPE_1","hv_SPE_2","hv_GRO_0","hv_GRO_1","hv_GRO_2","sb_IDM_0","sb_IDM_1","sb_IDM_2","sb_SPE_0","sb_SPE_1","sb_SPE_2","sb_GRO_0","sb_GRO_1","sb_GRO_2","region"
"NX8392",17,16.6867726845785,16.3847588604515,17,12.5156610875085,10.3646390646211,17,16.7835163492659,16.5739557348772,79,74.0886285531868,67.8370737686954,79,70.3064478103106,62.9003367734722,79,78.5682675304943,78.1424363620574,70,68.4526827017251,66.1179522781197,70,62.314049887476,55.5784586219017,70,4.27499033562757,2.59132463495461,"SCO"
"SE1582",17,8.17956336374025,3.95845142265631,17,11.362444412087,8.64681611294024,17,16.8928944092031,16.7909310480805,79,76.1455054971974,72.9728692056214,79,63.6247018137747,49.4501996043195,79,78.3723691272136,77.6981655813914,70,65.8765643325499,59.1268883561639,70,59.4220993576915,51.5349690353332,70,4.58852994274141,2.66793560562109,"ENG"
"SE1845",17,16.0699696915247,15.1629167404135,17,12.1182009084604,9.70529384440043,17,16.2719317363907,15.5140351080297,79,76.1327439283708,72.0704744928671,79,66.8292261282361,57.0080005013481,79,78.4123401230428,77.8264321589773,70,69.313473940739,68.5980245517405,70,60.4580071656232,50.6237666129734,70,4.86921860147434,2.73743894310466,"ENG"
"SE1867",17,8.55726922628634,4.41619651100973,17,4.30106798531498,2.15847778692972,17,16.8828057756741,16.7646398060237,79,75.4726245145701,70.0184972581317,79,71.8506052819913,65.7463905828776,79,78.6149162676035,78.2343896927561,70,67.441999566348,63.380689710339,70,56.280643716306,40.1775341307153,70,4.79710032049625,2.70051603587079,"ENG"
"SE9023",17,15.097437855155,13.227893353015,17,13.3379455022706,11.6261650468793,17,16.5891394497222,16.213648716035,79,74.7641086760286,69.9381539971423,79,70.5850419599507,63.5444576112381,79,78.3386330026966,77.6745854301866,70,67.8090932439409,64.9817772748182,70,58.0672590585072,47.6812940738171,70,4.80307222919742,2.71146887087604,"ENG"
"SH4072",17,16.7519573089904,16.5256957012005,17,14.5844713902561,13.3463342115164,17,16.9346606578746,16.8696255001273,79,77.6508888217594,76.2035547591741,79,69.5161888854129,61.7921075818063,79,78.5104887800087,78.0025699459851,70,69.2716163406231,68.5332441998403,70,56.0462798523596,42.4568387314849,70,4.69129506728546,2.68361988960604,"WAL"
"SH4866",17,16.6461371986348,16.2980859434927,17,9.08750999419352,5.51757839779757,17,16.8560349720666,16.7132328929444,79,75.6932368045518,71.371681622446,79,71.4831358590383,65.7660649447276,79,78.4966645973884,77.9436651735629,70,69.2788195841953,68.5559465342612,70,54.9202040491644,37.0067276228197,70,3.89955110732042,2.48013569058882,"WAL"
"SH5924",17,16.3888623849456,15.7522340186707,17,14.2529768852153,12.2564303231933,17,16.8913321069489,16.7778312001997,79,78.1918188981637,77.3322828659328,79,70.7509438602642,64.8667670056226,79,78.5135204850699,78.0310455751845,70,67.5292239381345,64.2586012312941,70,61.3757901172507,55.0905023301897,70,5.30805831373145,2.85494614817483,"WAL"
"SH7038",17,16.5949166378982,16.1682371714917,17,13.2585959341192,10.9517479039302,17,16.8531477608684,16.6990984930839,79,75.5254612621138,70.9917897465106,79,67.6899571779476,57.6793353378192,79,78.4140280043491,77.8391064091979,70,69.1275455663336,68.193084056361,70,60.1951957324053,51.6307909929253,70,5.35484973572938,2.86473248223118,"WAL"
"SH7148",17,11.1814824657988,7.39969822712084,17,4.6549132259208,2.4555112274502,17,16.7224290809758,16.4420344345947,79,77.6233660216916,76.2135648589337,79,71.5580663412729,64.3174770563882,79,78.2817868600753,77.5848266367103,70,69.2010122511679,68.3228472020608,70,61.826446182756,55.2378813561742,70,4.19941900752882,2.5572066609008,"WAL"
"SH8170",17,14.788392131011,11.9465942602471,17,13.6244838031219,11.1265181697361,17,16.6314498866786,16.2176455166944,79,73.931584038024,66.6728762704007,79,69.6720347046266,60.8813921204101,79,78.6745463095515,78.3640127032583,70,69.2963073479495,68.5990501721937,70,62.7024409872697,55.4940956159717,70,4.67571421556954,2.67230253685778,"WAL"
"SH8207",17,16.0249744050928,15.0337051475807,17,6.97130065660659,3.70902721045585,17,16.9079844568312,16.8164291829434,79,76.0792322749157,72.5505709304434,79,67.1058789994299,56.5759819408357,79,78.5831389455129,78.1774343110576,70,67.9627353353215,65.4472849370963,70,60.4804534231302,53.7903509302206,70,4.93218566822109,2.75434088120193,"WAL"
"SK0484",17,15.5325172994599,13.7393166815766,17,9.8254237770798,6.95643382648877,17,16.9087679922703,16.819949757373,79,66.357778808156,46.6113595158298,79,63.6531780140582,47.2020221116349,79,78.3356813623893,77.7032931476961,70,68.7227503265252,67.3160094446974,70,62.6928490205058,56.8964344254187,70,4.32814885010703,2.59876489613599,"ENG"
"SK1590",17,6.27993151064183,2.95510658978898,17,4.57981702614967,2.26741510616992,17,16.5942138065082,16.1975621579027,79,73.5991760740628,64.6992981607339,79,69.8919915243325,61.974575808991,79,78.507430828331,78.0081130037812,70,58.3042740755052,35.930718592046,70,12.2054218753012,3.19031716725107,70,4.9338725372059,2.75426532610285,"ENG"
"SK2557",17,16.1894439335921,15.2072504708842,17,11.6077777297552,9.15746622871465,17,16.3553698357767,15.6855641177878,79,75.6081342795179,71.480647175723,79,67.8490139080412,57.0714543392477,79,78.4878080744157,77.9779106188757,70,68.9634780390696,67.7857204591448,70,61.6783939053734,52.3754682416961,70,4.80777735456119,2.72638840227417,"ENG"
"SK4706",17,16.3380260215236,15.6225835976659,17,14.6011277766453,13.2108133880898,17,16.8538014517844,16.710820774301,79,73.5620345180976,64.7530414691999,79,72.0403650701807,66.5433958020299,79,78.5391788073404,78.0836210387719,70,62.7646416724649,48.5692773823755,70,60.0432339110753,48.8713759899205,70,3.92176310195404,2.49085507246886,"ENG"
"SK5480",17,16.0842218677921,15.019013417059,17,14.0621468986734,11.9997266480825,17,16.6910236292508,16.3705534120263,79,73.68065821883,64.0945111259903,79,69.4219773660941,61.6600201240736,79,78.6686310604088,78.3330820162276,70,66.8006921949757,62.9697885529374,70,62.6889737417842,55.6551089626227,70,4.58762236422336,2.65973829957886,"ENG"
"SK9826",17,14.302083662425,10.8688452547448,17,13.5830149154975,11.9121635142004,17,16.495482784303,15.9890702429957,79,74.3578859678605,67.6075797149084,79,65.166106393738,55.3428582069383,79,78.5525857771837,78.1116159037056,70,67.9000915829079,64.9209160495483,70,60.246373023365,51.082464941319,70,4.45240174658541,2.64642572079731,"ENG"
"SN0732",17,14.6605683964799,11.8939830635969,17,11.8114415962633,8.99868554991003,17,16.8839349552087,16.7619475071434,79,74.1638731104594,67.4631365200416,79,67.4709873440954,57.0119134826534,79,78.5187732379686,78.0306507624189,70,69.0098507660379,67.9528373293927,70,54.6029793989048,38.2333866707174,70,5.39433801397212,2.84245079972839,"WAL"
"SN6098",17,16.6675654640971,16.3402478237424,17,10.3813621819889,6.96538171136697,17,16.8947385255386,16.7913589960034,79,74.9638350947284,67.6487073080948,79,61.170337883778,40.0800298904268,79,78.576357654947,78.1572060840048,70,69.3601725339065,68.6497168357625,70,57.3768454367726,45.1059925768394,70,5.03915527280692,2.77569366202181,"WAL"
"SN6185",17,16.6585934201239,16.3445130258298,17,13.2464217277362,11.1950013635437,17,16.8173461982871,16.6480342878691,79,75.7355400366942,71.2229496151933,79,62.2264904234354,45.4029805553499,79,78.6032128903746,78.1926112513878,70,69.219279437808,68.326528796941,70,61.6644907276643,55.1974513366767,70,4.37778873348746,2.55065419025326,"WAL"
"SN6634",17,15.5050810586737,14.1090149413446,17,12.657461647252,10.5373624248126,17,16.8540620984623,16.7164118671387,79,71.7512482979695,60.5216739227616,79,68.2169159011801,57.7610744387541,79,78.4823788819141,77.9785053352789,70,65.6737807395841,59.7222721093243,70,61.2172257635348,54.4235646638517,70,4.84479725933425,2.73534335960401,"WAL"
"SN6777",17,16.0326629118492,15.0856252391426,17,12.6985471847063,10.2393926400831,17,16.8641394475493,16.7304429285225,79,72.546623165563,61.2965380696751,79,63.627829660337,51.0719065032206,79,78.3500181761374,77.6894942519405,70,68.9832003219999,67.8351815020727,70,61.5850278338786,54.5623749587396,70,4.44187253353649,2.63271654335025,"WAL"
"SN7659",17,14.0167290677694,10.6296169619296,17,11.5712160543842,8.55915588606876,17,16.7827801177889,16.556496701962,79,75.9432720047165,72.3584212482929,79,67.5349499090646,58.9448580025504,79,78.5340223141433,78.0765226061547,70,69.5393786478276,69.0918766214525,70,55.3407765432657,41.7200247911746,70,4.99757679613866,2.75735575630267,"WAL"
"SO1474",17,16.1768426643598,15.4029858047492,17,8.91437397166926,5.87205597606189,17,16.8431563911729,16.6968749242884,79,75.9087691030408,72.3977583139804,79,69.7138974774758,60.8471489934793,79,78.5275996155014,78.0458451705072,70,69.4308694735869,68.8283243932092,70,59.164577479415,47.8955281924062,70,4.50908697021733,2.64062932593709,"WAL"
"SO2568",17,16.5058164092322,16.0946916539989,17,14.3929854430685,12.5219142171093,17,16.6788623216126,16.3408845679986,79,64.4203275159825,39.3091273313424,79,51.6813225483866,23.3413861210844,79,78.5575854617614,78.1183733903715,70,66.2287129383375,61.9780118948384,70,59.9148649542759,50.7236117747393,70,4.49859455036912,2.64187320347432,"WAL"
"SO3129",17,16.707890931407,16.4149969145733,17,13.4529525342127,11.4740867613482,17,16.7953705804999,16.5983065731958,79,70.8469700163409,58.9354631216908,79,56.6928583565881,38.6617510171146,79,78.4671406872936,77.9397898492787,70,58.8600451480136,37.6924234811741,70,59.4606120400669,50.5677683646833,70,4.85422904598812,2.74562823088951,"ENG"
"SO4718",17,15.7445761012499,14.1714814055333,17,14.0802261056318,12.3237317040972,17,16.8728875046206,16.7453142522162,79,64.8543412953959,45.41291433478,79,58.0640889303548,38.3626624424998,79,78.5644595107299,78.1273661692243,70,66.5980755576427,63.0451622867844,70,58.2566818773891,47.1947957091938,70,4.30086721138179,2.59148760984068,"WAL"
"SO6087",17,12.5118060178838,8.47721290858662,17,7.01778382114606,3.39930640285625,17,16.4198528989501,15.7686809465787,79,76.7907396738388,74.6206970321667,79,69.883782387184,62.4648565049419,79,78.5872334772129,78.1641055640365,70,65.8587747412642,59.4344083147552,70,61.8911088138277,56.3833125542307,70,4.47774670409143,2.64836280797455,"ENG"
"SO8911",17,16.1705387495032,15.2750825171407,17,11.8422199336878,9.52101796359391,17,15.7843208349288,14.3876643279267,79,75.2949543977399,69.9008602334694,79,70.3299785416744,61.1105887879419,79,78.5272308308802,78.0500961907748,70,66.5004333616212,61.0537563344431,70,62.0121287513286,56.1800257962193,70,5.37825039730482,2.86565347757401,"ENG"
"SP1430",17,8.28215474977131,4.9449164504951,17,9.33430544136688,5.93688269367653,17,16.2134772930685,15.4230183296545,79,70.6808123410005,54.1245175556123,79,59.2674798613112,38.2304547626541,79,78.5244644532966,78.0343501899521,70,67.9630441238811,65.2447711043272,70,61.5705346244932,55.1343348342549,70,3.98672129288231,2.51642285373838,"ENG"
"SP4951",17,15.6114235963295,14.0471894226583,17,12.1239133845444,9.5029061665358,17,16.9527453805268,16.9067083077908,79,75.5181380187104,71.0733194502011,79,70.4128062931382,63.0083765576137,79,78.3357789996528,77.6657937969716,70,68.538376690478,66.9202104892506,70,61.5371512383766,54.6437269206794,70,3.71148426001521,2.43320460144478,"ENG"
"SP6302",17,15.470730086573,13.499139474968,17,10.8012705081949,6.78586489909461,17,16.8895112028516,16.7802198483784,79,76.1908130700626,70.8849389856532,79,71.0034789435351,63.6824027384867,79,78.3941900522085,77.7554317955453,70,68.6329436209426,66.9613198966598,70,61.5018721080464,53.7582201911598,70,4.35987341433006,2.60138401462816,"ENG"
"SS8395",17,16.4265136183934,15.858571030251,17,8.42343423571121,4.73623299874599,17,16.8250111780308,16.6458761872968,79,69.8843264873776,55.0695113930452,79,62.801432489153,45.6089861528216,79,78.411537667173,77.811521460387,70,69.1753740981182,68.3199671231535,70,61.505045479651,54.6856994531969,70,5.21121649427327,2.83708222225942,"WAL"
"ST2636",17,16.7011730393409,16.4149540914258,17,11.5920708461774,9.0938126359634,17,16.6859791938147,16.3713414373153,79,77.4485304103163,75.7465132630707,79,75.167766572946,71.740060091116,79,78.4496992007268,77.8991408472081,70,67.7765907543392,65.1259382833035,70,58.332607554947,45.1705048676964,70,4.10925946176883,2.5345806749317,"ENG"
"ST2983",17,15.5890098632254,13.6455010469681,17,9.17168634957866,6.0999184402462,17,16.8837736456648,16.7722890079258,79,71.175304947466,60.4904141990104,79,53.5847589836547,34.0074904668964,79,78.5714584532557,78.1326704969738,70,69.3300944409053,68.6438366905196,70,59.2170722954755,50.1880008822997,70,4.57763791449593,2.65145009085001,"WAL"
"ST4543",17,14.3900203069734,12.0214764507449,17,13.581990459721,11.8733956273827,17,16.7090687786239,16.4194287895539,79,68.0226080944584,46.7255817391524,79,30.0690301589473,7.9825228727594,79,78.1880824729579,77.3229596876145,70,35.9044854963793,10.6291103006056,70,17.2885319835944,4.48471761246265,70,4.60395172838948,2.65777697405221,"ENG"
"ST9351",17,15.9450944644792,14.9060259366265,17,13.4021197029233,11.6072211215949,17,16.7365974882542,16.4348801031724,79,77.4055766333717,75.6341328772152,79,67.1140765102475,56.2473747446098,79,78.5553897193122,78.1206680462574,70,69.2234032887423,68.4364783213184,70,61.7493236960216,55.0500568273406,70,4.0934305363679,2.54596781442981,"ENG"
"SU1466",17,15.3625445566006,13.9420153154634,17,14.3742266844476,12.66608605984,17,15.4867486728165,13.6265845623376,79,74.9005723074261,69.3330037849252,79,70.716620684539,62.6979347336001,79,78.5858997047855,78.1550148248103,70,69.3488969616423,68.6918054876764,70,60.8552778220687,51.8773281365585,70,4.13066006310132,2.5471312988715,"ENG"
"SU3986",17,15.4111132240338,13.8747600096319,17,7.97903525778559,4.78867561255871,17,16.4518244219582,15.8666089647759,79,74.9172631959085,70.0885428403809,79,69.2445527927792,60.7936287510868,79,78.1787700354744,77.3544162765594,70,67.2877869214811,63.2004870513801,70,57.961301677635,47.742082741846,70,4.22960500557351,2.59228365400335,"ENG"
"SU6679",17,16.0644148516858,15.1005220853915,17,12.7329746785962,9.58573018739463,17,16.7186072896137,16.4302617004306,79,63.7158769348477,44.3271403601714,79,39.5020185900055,13.3954053209736,79,78.418899341904,77.821084302622,70,68.3315841577335,66.4727395590469,70,61.1896317360569,53.0106276589351,70,4.24496609262417,2.57673158584298,"ENG"
"SU7800",17,16.4990788259352,16.0659530171904,17,10.7728154098867,7.85383302068694,17,16.7408828767939,16.4463147258688,79,76.0219137231652,71.0555087798466,79,69.5274549760951,62.3582456775891,79,78.6009417856342,78.1986652796795,70,68.6173527207854,67.2027683303903,70,60.069056649569,51.1981393104887,70,3.95217528219112,2.49656705750441,"ENG"
"SX7048",17,16.0695628250797,15.1850793825579,17,8.09447915767438,4.57544605699418,17,16.7289065000246,16.4610932743879,79,77.5746427233306,76.0553354714162,79,71.3825910723809,64.8827427764991,79,78.5585303167623,78.1305209629723,70,68.9183979437848,67.8420933510352,70,59.7043317089283,50.3133963345009,70,4.56285609905489,2.6543471701021,"ENG"
"SX8144",17,15.8307014800637,14.6789559087833,17,12.6136172958556,10.1642017122782,17,16.6002673655234,16.1784221250075,79,73.0395986961618,65.8607469174877,79,69.9690894777206,61.4919559870023,79,78.4192757987776,77.833941284348,70,67.7591578109276,64.8193593054504,70,62.3877624974765,55.4142196958335,70,3.73981300209353,2.43871588262416,"ENG"
