"Parameter","Rhat","nRows"
"Cov[61, 70]",1.03884199726077,6324
"Cov[61, 71]",1.03033066692061,6324
"Cov[61, 72]",1.02260489382371,6324
"Cov[61, 73]",1.03639845333479,6324
"Cov[61, 74]",1.07825244980035,6324
"Cov[61, 75]",1.03841209370372,6324
"Cov[61, 76]",1.0164315462164,6324
"Cov[61, 77]",1.01160080248642,6324
"Cov[61, 78]",1.06624035728579,6324
"Cov[61, 79]",1.04881327839422,6324
"Cov[62, 1]",1.1708873697104,6324
"Cov[62, 2]",1.00339816413837,6324
"Cov[62, 3]",1.02779387197996,6324
"Cov[62, 4]",1.01752586596617,6324
"Cov[62, 5]",1.04334272763236,6324
"Cov[62, 6]",1.15660797017781,6324
"Cov[62, 7]",1.09674033445555,6324
"Cov[62, 8]",1.01016419093342,6324
"Cov[62, 9]",1.05477702972945,6324
"Cov[62, 10]",1.06802119827873,6324
"Cov[62, 11]",1.09666469126587,6324
"Cov[62, 12]",1.11591879167508,6324
"Cov[62, 13]",1.03000368239742,6324
"Cov[62, 14]",1.02907633245534,6324
"Cov[62, 15]",1.00595591374423,6324
"Cov[62, 16]",1.11021868484121,6324
"Cov[62, 17]",1.0422408476468,6324
"Cov[62, 18]",1.0495157910936,6324
"Cov[62, 19]",1.09882523113803,6324
"Cov[62, 20]",1.00818834506013,6324
"Cov[62, 21]",1.05933062950936,6324
"Cov[62, 22]",1.17038510300793,6324
"Cov[62, 23]",1.05071046220522,6324
"Cov[62, 24]",1.04192029887149,6324
"Cov[62, 25]",1.02015129406313,6324
"Cov[62, 26]",1.02056319623174,6324
"Cov[62, 27]",1.07438428199706,6324
"Cov[62, 28]",1.0171938838173,6324
"Cov[62, 29]",1.06586727332676,6324
"Cov[62, 30]",1.11136142784015,6324
"Cov[62, 31]",1.08925364422077,6324
"Cov[62, 32]",1.02982583207596,6324
"Cov[62, 33]",1.04509303323713,6324
"Cov[62, 34]",1.10227992085781,6324
"Cov[62, 35]",1.01363070995383,6324
"Cov[62, 36]",1.10850161649089,6324
"Cov[62, 37]",1.03488532385449,6324
"Cov[62, 38]",1.02631120649449,6324
"Cov[62, 39]",1.05589427737872,6324
"Cov[62, 40]",1.01013291798927,6324
"Cov[62, 41]",1.0413457266563,6324
"Cov[62, 42]",1.03502531888428,6324
"Cov[62, 43]",1.00978668076383,6324
"Cov[62, 44]",1.10197390923434,6324
"Cov[62, 45]",1.13388591606433,6324
"Cov[62, 46]",1.0846896221715,6324
"Cov[62, 47]",1.02457952125885,6324
"Cov[62, 48]",1.00657070950428,6324
"Cov[62, 49]",1.09209967173713,6324
"Cov[62, 50]",1.10293174662506,6324
"Cov[62, 51]",1.02565807452472,6324
"Cov[62, 52]",1.0663329520785,6324
"Cov[62, 53]",1.03706316431652,6324
"Cov[62, 54]",1.035007080041,6324
"Cov[62, 55]",1.02193858019806,6324
"Cov[62, 56]",1.11273335565979,6324
"Cov[62, 57]",1.05542700323324,6324
"Cov[62, 58]",1.10734570956286,6324
"Cov[62, 59]",1.07740497749563,6324
"Cov[62, 60]",1.05528658582276,6324
"Cov[62, 61]",1.0165168266249,6324
"Cov[62, 62]",1.0428996334671,6324
"Cov[62, 63]",1.07641575887045,6324
"Cov[62, 64]",1.00696735767802,6324
"Cov[62, 65]",1.085807897368,6324
"Cov[62, 66]",1.01490200287776,6324
"Cov[62, 67]",1.21446464107661,6324
"Cov[62, 68]",1.04839100043836,6324
"Cov[62, 69]",1.07375674235673,6324
"Cov[62, 70]",1.08698461092082,6324
"Cov[62, 71]",1.09112828888499,6324
"Cov[62, 72]",1.00709802572652,6324
"Cov[62, 73]",1.08837543971734,6324
"Cov[62, 74]",1.00151275456708,6324
"Cov[62, 75]",1.03498514207028,6324
"Cov[62, 76]",1.05603540966852,6324
"Cov[62, 77]",1.00294152270198,6324
"Cov[62, 78]",1.01358271135423,6324
"Cov[62, 79]",1.06158352421925,6324
"Cov[63, 1]",1.1221678940009,6324
"Cov[63, 2]",1.1864699325305,6324
"Cov[63, 3]",1.0598955616172,6324
"Cov[63, 4]",1.38491788696104,6324
"Cov[63, 5]",1.02487332628191,6324
"Cov[63, 6]",1.07489902338348,6324
"Cov[63, 7]",1.09705627942831,6324
"Cov[63, 8]",1.36302627899216,6324
"Cov[63, 9]",1.01414068263834,6324
"Cov[63, 10]",1.06864642873314,6324
"Cov[63, 11]",1.08545131452589,6324
"Cov[63, 12]",1.14182061248288,6324
"Cov[63, 13]",1.08162967545827,6324
"Cov[63, 14]",1.10532699583639,6324
"Cov[63, 15]",1.17012086030098,6324
"Cov[63, 16]",1.10914122500793,6324
"Cov[63, 17]",1.23057792577447,6324
"Cov[63, 18]",1.01726703422716,6324
"Cov[63, 19]",1.04680060317001,6324
"Cov[63, 20]",1.02938204660485,6324
"Cov[63, 21]",1.10104323211693,6324
"Cov[63, 22]",1.02321661914701,6324
"Cov[63, 23]",1.03644578830933,6324
"Cov[63, 24]",1.00665475191291,6324
"Cov[63, 25]",1.10683265423074,6324
"Cov[63, 26]",1.00468471858908,6324
"Cov[63, 27]",1.02406725213351,6324
"Cov[63, 28]",1.03775641982789,6324
"Cov[63, 29]",1.11099023944766,6324
"Cov[63, 30]",1.1984210899659,6324
"Cov[63, 31]",1.07601707321242,6324
"Cov[63, 32]",1.00407490490863,6324
"Cov[63, 33]",1.15735604377794,6324
"Cov[63, 34]",1.36969209571546,6324
"Cov[63, 35]",1.01834622203608,6324
"Cov[63, 36]",1.06893000277533,6324
"Cov[63, 37]",1.08005707509851,6324
"Cov[63, 38]",1.05954518449023,6324
"Cov[63, 39]",1.02797725756331,6324
"Cov[63, 40]",1.10100991730594,6324
"Cov[63, 41]",1.08993845545607,6324
"Cov[63, 42]",1.15383548776982,6324
"Cov[63, 43]",1.17208373700718,6324
"Cov[63, 44]",1.29948628563409,6324
"Cov[63, 45]",1.1924291894232,6324
"Cov[63, 46]",1.00419947919838,6324
"Cov[63, 47]",1.06016282045956,6324
"Cov[63, 48]",1.02347989257426,6324
"Cov[63, 49]",1.18788182973498,6324
"Cov[63, 50]",1.15945908333864,6324
"Cov[63, 51]",1.04208333028658,6324
"Cov[63, 52]",1.17241324040304,6324
"Cov[63, 53]",1.00369483675766,6324
"Cov[63, 54]",1.08184343014596,6324
"Cov[63, 55]",1.02325697796072,6324
"Cov[63, 56]",1.15269258325424,6324
"Cov[63, 57]",1.08336156763065,6324
"Cov[63, 58]",1.01957263888938,6324
"Cov[63, 59]",1.0797975464555,6324
"Cov[63, 60]",1.12846164228954,6324
"Cov[63, 61]",1.01384438158128,6324
"Cov[63, 62]",1.07641575887045,6324
"Cov[63, 63]",1.10762299330948,6324
"Cov[63, 64]",1.09131280706392,6324
"Cov[63, 65]",1.15546019820079,6324
"Cov[63, 66]",1.00460318034451,6324
"Cov[63, 67]",1.02975702232554,6324
"Cov[63, 68]",1.35339837528887,6324
"Cov[63, 69]",1.02012770103119,6324
"Cov[63, 70]",1.2731942481498,6324
"Cov[63, 71]",1.15038287073688,6324
"Cov[63, 72]",1.01570771084447,6324
"Cov[63, 73]",1.01216776136047,6324
"Cov[63, 74]",1.00535060804978,6324
"Cov[63, 75]",1.08349163025708,6324
"Cov[63, 76]",1.03725749272869,6324
"Cov[63, 77]",1.26634868823679,6324
"Cov[63, 78]",1.00073751330259,6324
"Cov[63, 79]",1.01098789640037,6324
"Cov[64, 1]",1.02033043722729,6324
"Cov[64, 2]",1.03803981365281,6324
"Cov[64, 3]",1.090505202877,6324
"Cov[64, 4]",1.06544147407889,6324
"Cov[64, 5]",1.00206867995239,6324
"Cov[64, 6]",1.01778010309552,6324
"Cov[64, 7]",1.15285196244671,6324
"Cov[64, 8]",1.13821853142995,6324
"Cov[64, 9]",1.08809586731372,6324
"Cov[64, 10]",1.0182821475592,6324
"Cov[64, 11]",1.06707255023512,6324
"Cov[64, 12]",1.02749784266016,6324
"Cov[64, 13]",1.04563317340564,6324
"Cov[64, 14]",1.00035034598088,6324
"Cov[64, 15]",1.05716105856425,6324
"Cov[64, 16]",1.01294194868528,6324
"Cov[64, 17]",1.03649592711272,6324
"Cov[64, 18]",1.0395859191347,6324
"Cov[64, 19]",1.21903905874735,6324
"Cov[64, 20]",1.00958571898796,6324
"Cov[64, 21]",1.20643158406013,6324
"Cov[64, 22]",1.01782926448001,6324
"Cov[64, 23]",1.02003097244498,6324
"Cov[64, 24]",1.01898005268436,6324
"Cov[64, 25]",1.12407718814036,6324
"Cov[64, 26]",1.06710847093548,6324
"Cov[64, 27]",1.00736744774538,6324
"Cov[64, 28]",1.03589911163516,6324
"Cov[64, 29]",1.03951164967767,6324
"Cov[64, 30]",1.00393632679179,6324
"Cov[64, 31]",1.0449526939025,6324
"Cov[64, 32]",1.04908068780867,6324
"Cov[64, 33]",1.09095399085474,6324
"Cov[64, 34]",1.06483943375747,6324
"Cov[64, 35]",1.1209330039899,6324
"Cov[64, 36]",1.04426611843902,6324
"Cov[64, 37]",1.04894483166632,6324
"Cov[64, 38]",1.10709051398922,6324
"Cov[64, 39]",1.04688353689342,6324
"Cov[64, 40]",1.02806318998201,6324
"Cov[64, 41]",1.0455851024302,6324
"Cov[64, 42]",1.06035936982231,6324
"Cov[64, 43]",1.12580576223507,6324
"Cov[64, 44]",1.0153907969039,6324
"Cov[64, 45]",1.03062928348571,6324
"Cov[64, 46]",1.0223280294395,6324
"Cov[64, 47]",1.10614994450031,6324
"Cov[64, 48]",1.07702289000217,6324
"Cov[64, 49]",1.05027152163958,6324
"Cov[64, 50]",1.08247240899555,6324
"Cov[64, 51]",1.04205403172904,6324
"Cov[64, 52]",1.05771260014489,6324
"Cov[64, 53]",1.00378034468312,6324
"Cov[64, 54]",1.10285567381107,6324
"Cov[64, 55]",1.14638904103058,6324
"Cov[64, 56]",1.15442704552069,6324
"Cov[64, 57]",1.06993321084561,6324
"Cov[64, 58]",1.11708154390324,6324
"Cov[64, 59]",1.01527034541532,6324
"Cov[64, 60]",1.01051779220978,6324
"Cov[64, 61]",1.02478214446516,6324
"Cov[64, 62]",1.00696735767802,6324
"Cov[64, 63]",1.09131280706392,6324
"Cov[64, 64]",1.04658865521626,6324
"Cov[64, 65]",1.0259157939505,6324
"Cov[64, 66]",1.02640806953358,6324
"Cov[64, 67]",1.07106938193784,6324
"Cov[64, 68]",1.02025399731461,6324
"Cov[64, 69]",1.01229116579212,6324
"Cov[64, 70]",1.13134297749025,6324
"Cov[64, 71]",1.01393359651836,6324
"Cov[64, 72]",1.2539636727165,6324
"Cov[64, 73]",1.02129957022182,6324
"Cov[64, 74]",1.00655841377188,6324
"Cov[64, 75]",1.05382081404477,6324
"Cov[64, 76]",1.00702514428689,6324
"Cov[64, 77]",1.02692936296537,6324
"Cov[64, 78]",1.01414525187419,6324
"Cov[64, 79]",1.02369199002842,6324
"Cov[65, 1]",1.05212170854313,6324
"Cov[65, 2]",1.02641389099736,6324
"Cov[65, 3]",1.02245507043966,6324
"Cov[65, 4]",1.03411554776046,6324
"Cov[65, 5]",1.06501953654796,6324
"Cov[65, 6]",1.09260454891154,6324
"Cov[65, 7]",1.05160099069972,6324
"Cov[65, 8]",1.08657013528052,6324
"Cov[65, 9]",1.02144883308669,6324
"Cov[65, 10]",1.01750683605517,6324
"Cov[65, 11]",1.01181793708831,6324
"Cov[65, 12]",1.19019654635019,6324
"Cov[65, 13]",1.02789155853041,6324
"Cov[65, 14]",1.02067299984441,6324
"Cov[65, 15]",1.0728955966391,6324
"Cov[65, 16]",1.04162671335014,6324
"Cov[65, 17]",1.00002372455897,6324
"Cov[65, 18]",1.0021063299429,6324
"Cov[65, 19]",1.11833476021714,6324
"Cov[65, 20]",1.10227075268784,6324
"Cov[65, 21]",1.09039045104918,6324
"Cov[65, 22]",1.00282288037944,6324
"Cov[65, 23]",1.06700694024949,6324
"Cov[65, 24]",1.02196926575624,6324
"Cov[65, 25]",1.03538941823802,6324
"Cov[65, 26]",1.01068146502274,6324
"Cov[65, 27]",1.06308610354152,6324
"Cov[65, 28]",1.01100163729067,6324
"Cov[65, 29]",1.01341916996615,6324
"Cov[65, 30]",1.01304517470465,6324
"Cov[65, 31]",1.01884655250227,6324
"Cov[65, 32]",1.12169354401958,6324
"Cov[65, 33]",1.06151096615812,6324
"Cov[65, 34]",1.04624105902692,6324
"Cov[65, 35]",1.03805121227261,6324
"Cov[65, 36]",1.04603826713545,6324
"Cov[65, 37]",1.00004761982217,6324
"Cov[65, 38]",1.03442850931977,6324
"Cov[65, 39]",1.04053097367343,6324
"Cov[65, 40]",1.06962684038876,6324
"Cov[65, 41]",1.04176623425951,6324
"Cov[65, 42]",1.00455492039384,6324
"Cov[65, 43]",1.21155599261568,6324
"Cov[65, 44]",1.05223428322812,6324
"Cov[65, 45]",1.03355771223817,6324
"Cov[65, 46]",1.0344203571628,6324
"Cov[65, 47]",1.1630862517653,6324
"Cov[65, 48]",1.26323871228994,6324
"Cov[65, 49]",1.15481316547135,6324
"Cov[65, 50]",1.04120503953356,6324
"Cov[65, 51]",1.03869842430884,6324
"Cov[65, 52]",1.00469050390415,6324
"Cov[65, 53]",1.02063678107076,6324
"Cov[65, 54]",1.08067168671481,6324
"Cov[65, 55]",1.06268331985088,6324
"Cov[65, 56]",1.0742641218232,6324
"Cov[65, 57]",1.00639814402235,6324
"Cov[65, 58]",1.05736442799154,6324
"Cov[65, 59]",1.02199987773188,6324
"Cov[65, 60]",1.01452385587216,6324
"Cov[65, 61]",1.01759141578248,6324
"Cov[65, 62]",1.085807897368,6324
"Cov[65, 63]",1.15546019820079,6324
"Cov[65, 64]",1.0259157939505,6324
"Cov[65, 65]",1.11907781279768,6324
"Cov[65, 66]",1.0630476453779,6324
"Cov[65, 67]",1.01032325368158,6324
"Cov[65, 68]",1.04385898781838,6324
"Cov[65, 69]",1.10948082958835,6324
"Cov[65, 70]",1.0487987469062,6324
"Cov[65, 71]",1.03378207274508,6324
"Cov[65, 72]",1.07209870531945,6324
"Cov[65, 73]",1.06657395910087,6324
"Cov[65, 74]",1.0476076949545,6324
"Cov[65, 75]",1.19413897989687,6324
"Cov[65, 76]",1.07363394929479,6324
"Cov[65, 77]",1.05598668033341,6324
"Cov[65, 78]",1.00094094325588,6324
"Cov[65, 79]",1.0392574987675,6324
"Cov[66, 1]",1.01301298329748,6324
"Cov[66, 2]",1.02405378942276,6324
"Cov[66, 3]",1.01051616817297,6324
"Cov[66, 4]",1.07923892391358,6324
"Cov[66, 5]",1.1217481269277,6324
"Cov[66, 6]",1.02613286129545,6324
"Cov[66, 7]",1.01441600235599,6324
"Cov[66, 8]",1.04148216341158,6324
"Cov[66, 9]",1.17089852949012,6324
"Cov[66, 10]",1.2367526532021,6324
"Cov[66, 11]",1.0426740055679,6324
"Cov[66, 12]",1.13557224957396,6324
"Cov[66, 13]",1.05530367504165,6324
"Cov[66, 14]",1.00981767970887,6324
"Cov[66, 15]",1.10313557813206,6324
"Cov[66, 16]",1.10681744553843,6324
"Cov[66, 17]",1.04395356709335,6324
"Cov[66, 18]",1.04207065565306,6324
"Cov[66, 19]",1.01666089992071,6324
"Cov[66, 20]",1.06266569928213,6324
"Cov[66, 21]",1.00982791281182,6324
"Cov[66, 22]",1.00093692268128,6324
"Cov[66, 23]",1.06631019876371,6324
"Cov[66, 24]",1.12095230707956,6324
"Cov[66, 25]",1.02744509939297,6324
"Cov[66, 26]",1.06384854790931,6324
"Cov[66, 27]",1.00046737609722,6324
"Cov[66, 28]",1.07315897082781,6324
"Cov[66, 29]",1.09874501112236,6324
"Cov[66, 30]",1.17929268137633,6324
"Cov[66, 31]",1.02519718568161,6324
"Cov[66, 32]",1.03874060615701,6324
"Cov[66, 33]",1.22822505993882,6324
"Cov[66, 34]",1.02090398238164,6324
"Cov[66, 35]",1.03849834601462,6324
"Cov[66, 36]",1.00153815774808,6324
"Cov[66, 37]",1.08245102303855,6324
"Cov[66, 38]",1.05873177247802,6324
"Cov[66, 39]",1.00029179348432,6324
"Cov[66, 40]",1.02784845404538,6324
"Cov[66, 41]",1.00801439763766,6324
"Cov[66, 42]",1.02322600343098,6324
"Cov[66, 43]",1.22142325257213,6324
"Cov[66, 44]",1.04583158292248,6324
"Cov[66, 45]",1.05467925967833,6324
"Cov[66, 46]",1.01147292085736,6324
"Cov[66, 47]",1.03370601107709,6324
"Cov[66, 48]",1.10642652747468,6324
"Cov[66, 49]",1.01840961464433,6324
"Cov[66, 50]",1.04291652585606,6324
"Cov[66, 51]",1.13063208482411,6324
"Cov[66, 52]",1.022257002944,6324
"Cov[66, 53]",1.12372796022106,6324
"Cov[66, 54]",1.06133925762224,6324
"Cov[66, 55]",1.02757214706342,6324
"Cov[66, 56]",1.10298775690396,6324
"Cov[66, 57]",1.0668143234592,6324
"Cov[66, 58]",1.10923275979015,6324
"Cov[66, 59]",1.00584837975403,6324
"Cov[66, 60]",1.03647909423478,6324
"Cov[66, 61]",1.05149788583048,6324
"Cov[66, 62]",1.01490200287776,6324
"Cov[66, 63]",1.00460318034451,6324
"Cov[66, 64]",1.02640806953358,6324
"Cov[66, 65]",1.0630476453779,6324
"Cov[66, 66]",1.07502231219557,6324
"Cov[66, 67]",1.03787937644515,6324
"Cov[66, 68]",1.04301397891909,6324
"Cov[66, 69]",1.14667268855632,6324
"Cov[66, 70]",1.03196276981282,6324
"Cov[66, 71]",1.00774997217839,6324
"Cov[66, 72]",1.00416532681372,6324
"Cov[66, 73]",1.01558047150147,6324
"Cov[66, 74]",1.05838712096323,6324
"Cov[66, 75]",1.07186353803474,6324
"Cov[66, 76]",1.08127720343648,6324
"Cov[66, 77]",1.11644909632067,6324
"Cov[66, 78]",1.13726674724255,6324
"Cov[66, 79]",1.00640791284665,6324
"Cov[67, 1]",1.0335863650029,6324
"Cov[67, 2]",1.07917553826402,6324
"Cov[67, 3]",1.12622671160405,6324
"Cov[67, 4]",1.01991702886547,6324
"Cov[67, 5]",1.05329558084539,6324
"Cov[67, 6]",1.03209258334409,6324
"Cov[67, 7]",1.06038642599161,6324
"Cov[67, 8]",1.05162478631202,6324
"Cov[67, 9]",1.00668530290673,6324
"Cov[67, 10]",1.08843703165364,6324
"Cov[67, 11]",1.01638903418492,6324
"Cov[67, 12]",1.01658666302016,6324
"Cov[67, 13]",1.0645350973465,6324
"Cov[67, 14]",1.07536696186711,6324
"Cov[67, 15]",1.00939906991965,6324
"Cov[67, 16]",1.09684716850476,6324
"Cov[67, 17]",1.02471068098254,6324
"Cov[67, 18]",1.04478431520384,6324
"Cov[67, 19]",1.01323058292323,6324
"Cov[67, 20]",1.03891772367681,6324
"Cov[67, 21]",1.00288892680295,6324
"Cov[67, 22]",1.01787112522239,6324
"Cov[67, 23]",1.14263657854362,6324
"Cov[67, 24]",1.0117507263186,6324
"Cov[67, 25]",1.05622425382997,6324
"Cov[67, 26]",1.00146614877062,6324
"Cov[67, 27]",1.02946692278774,6324
"Cov[67, 28]",1.00768539632373,6324
"Cov[67, 29]",1.02502638081749,6324
"Cov[67, 30]",1.06530993663018,6324
"Cov[67, 31]",1.01560708885233,6324
"Cov[67, 32]",1.08564203607478,6324
"Cov[67, 33]",1.01899158065955,6324
"Cov[67, 34]",1.26230582726083,6324
"Cov[67, 35]",1.02202694448978,6324
"Cov[67, 36]",1.01772810874622,6324
"Cov[67, 37]",1.01141033066463,6324
"Cov[67, 38]",1.16412292295992,6324
"Cov[67, 39]",1.05777518616857,6324
"Cov[67, 40]",1.18509987555051,6324
"Cov[67, 41]",1.13396475531901,6324
"Cov[67, 42]",1.05689686966923,6324
"Cov[67, 43]",1.0125265099518,6324
"Cov[67, 44]",1.0215908240257,6324
"Cov[67, 45]",1.0597009345108,6324
"Cov[67, 46]",1.09985183037031,6324
"Cov[67, 47]",1.0291643017373,6324
"Cov[67, 48]",1.00801232612796,6324
"Cov[67, 49]",1.10396375823457,6324
"Cov[67, 50]",1.10583520133134,6324
"Cov[67, 51]",1.06514510610535,6324
"Cov[67, 52]",1.06028212423534,6324
"Cov[67, 53]",1.01154029796017,6324
"Cov[67, 54]",1.00149070389969,6324
"Cov[67, 55]",1.06176525461319,6324
"Cov[67, 56]",1.03728374101721,6324
"Cov[67, 57]",1.03371072712879,6324
"Cov[67, 58]",1.07972967287939,6324
"Cov[67, 59]",1.13902285389038,6324
"Cov[67, 60]",1.10373559239837,6324
"Cov[67, 61]",1.03216026061544,6324
"Cov[67, 62]",1.21446464107661,6324
"Cov[67, 63]",1.02975702232554,6324
"Cov[67, 64]",1.07106938193784,6324
"Cov[67, 65]",1.01032325368158,6324
"Cov[67, 66]",1.03787937644515,6324
"Cov[67, 67]",1.00525462238555,6324
"Cov[67, 68]",1.02171015235164,6324
"Cov[67, 69]",1.14418404855954,6324
"Cov[67, 70]",1.04720655948213,6324
"Cov[67, 71]",1.04070795697006,6324
"Cov[67, 72]",1.03300880152348,6324
"Cov[67, 73]",1.04805387528905,6324
"Cov[67, 74]",1.02983905454141,6324
"Cov[67, 75]",1.02864480975481,6324
"Cov[67, 76]",1.008277808953,6324
"Cov[67, 77]",1.05970399084775,6324
"Cov[67, 78]",1.04390404753938,6324
"Cov[67, 79]",1.03153316257333,6324
"Cov[68, 1]",1.13603421356528,6324
"Cov[68, 2]",1.07068195631858,6324
"Cov[68, 3]",1.04505435925562,6324
"Cov[68, 4]",1.08886735703883,6324
"Cov[68, 5]",1.05639827597621,6324
"Cov[68, 6]",1.01727441522928,6324
"Cov[68, 7]",1.02158833354161,6324
"Cov[68, 8]",1.01594581288466,6324
"Cov[68, 9]",1.03923554368124,6324
"Cov[68, 10]",1.17294234157416,6324
"Cov[68, 11]",1.01299278915498,6324
"Cov[68, 12]",1.00318569150571,6324
"Cov[68, 13]",1.1282701448184,6324
"Cov[68, 14]",1.17937777075177,6324
"Cov[68, 15]",1.07576205572634,6324
"Cov[68, 16]",1.01970600751895,6324
"Cov[68, 17]",1.05781160152146,6324
"Cov[68, 18]",1.06801434073847,6324
"Cov[68, 19]",1.00097105121476,6324
"Cov[68, 20]",1.04775438402062,6324
"Cov[68, 21]",1.21878616773643,6324
"Cov[68, 22]",1.02256406174234,6324
"Cov[68, 23]",1.19307546863678,6324
"Cov[68, 24]",1.01115719200727,6324
"Cov[68, 25]",1.07490698539531,6324
"Cov[68, 26]",1.12003045677457,6324
"Cov[68, 27]",1.03226279652565,6324
"Cov[68, 28]",1.02516266891691,6324
"Cov[68, 29]",1.33696003616071,6324
"Cov[68, 30]",1.10039065136988,6324
"Cov[68, 31]",1.0350855253284,6324
"Cov[68, 32]",1.01669530533604,6324
"Cov[68, 33]",1.14652761846028,6324
"Cov[68, 34]",1.02072238053468,6324
"Cov[68, 35]",1.06564457611353,6324
"Cov[68, 36]",1.0822929154525,6324
"Cov[68, 37]",1.0034767749395,6324
"Cov[68, 38]",1.13566648744263,6324
"Cov[68, 39]",1.21192941974633,6324
"Cov[68, 40]",1.27949357600179,6324
"Cov[68, 41]",1.00522057350046,6324
"Cov[68, 42]",1.10900016469232,6324
"Cov[68, 43]",1.05945651064877,6324
"Cov[68, 44]",1.0286468613599,6324
"Cov[68, 45]",1.01205082127055,6324
"Cov[68, 46]",1.00089799895071,6324
"Cov[68, 47]",1.00616097959392,6324
"Cov[68, 48]",1.01151746436222,6324
"Cov[68, 49]",1.05113249020317,6324
"Cov[68, 50]",1.13095082809564,6324
"Cov[68, 51]",1.06422909793574,6324
"Cov[68, 52]",1.09980407704816,6324
"Cov[68, 53]",1.09159191189734,6324
"Cov[68, 54]",1.05681359607359,6324
"Cov[68, 55]",1.08750873825667,6324
"Cov[68, 56]",1.06033718756353,6324
"Cov[68, 57]",1.02397440303763,6324
"Cov[68, 58]",1.0617985677058,6324
"Cov[68, 59]",1.11006333335701,6324
"Cov[68, 60]",1.15815524070065,6324
"Cov[68, 61]",1.05953257909198,6324
"Cov[68, 62]",1.04839100043836,6324
"Cov[68, 63]",1.35339837528887,6324
"Cov[68, 64]",1.02025399731461,6324
"Cov[68, 65]",1.04385898781838,6324
"Cov[68, 66]",1.04301397891909,6324
"Cov[68, 67]",1.02171015235164,6324
"Cov[68, 68]",1.07308730304513,6324
"Cov[68, 69]",1.01629425855732,6324
"Cov[68, 70]",1.00523983831862,6324
"Cov[68, 71]",1.10992178128217,6324
"Cov[68, 72]",1.06033625677915,6324
"Cov[68, 73]",1.20373338016085,6324
"Cov[68, 74]",1.03015256606753,6324
"Cov[68, 75]",1.14928187826177,6324
"Cov[68, 76]",1.00488626589269,6324
"Cov[68, 77]",1.00567327721285,6324
"Cov[68, 78]",1.000697824225,6324
"Cov[68, 79]",1.04357507163658,6324
"Cov[69, 1]",1.0432889767015,6324
"Cov[69, 2]",1.12609998746126,6324
"Cov[69, 3]",1.04437807155014,6324
"Cov[69, 4]",1.04601966296472,6324
"Cov[69, 5]",1.19670577073107,6324
"Cov[69, 6]",1.00895533834718,6324
"Cov[69, 7]",1.00626036147148,6324
"Cov[69, 8]",1.08894601830002,6324
"Cov[69, 9]",1.12492463804278,6324
"Cov[69, 10]",1.03078145053778,6324
"Cov[69, 11]",1.03657402099545,6324
"Cov[69, 12]",1.04458598627852,6324
"Cov[69, 13]",1.01595257071421,6324
"Cov[69, 14]",1.06118652518307,6324
"Cov[69, 15]",1.11761520903302,6324
"Cov[69, 16]",1.05093287652689,6324
"Cov[69, 17]",1.07644258053156,6324
"Cov[69, 18]",1.04375175534619,6324
"Cov[69, 19]",1.00313599243804,6324
"Cov[69, 20]",1.10887103617589,6324
"Cov[69, 21]",1.03144876815567,6324
"Cov[69, 22]",1.01967689265711,6324
"Cov[69, 23]",1.08711562416148,6324
"Cov[69, 24]",1.00759558563599,6324
"Cov[69, 25]",1.00951713432853,6324
"Cov[69, 26]",1.05848467250059,6324
"Cov[69, 27]",1.00116253671648,6324
"Cov[69, 28]",1.01141097076546,6324
"Cov[69, 29]",1.01904904376022,6324
"Cov[69, 30]",1.00519904113075,6324
"Cov[69, 31]",1.06384332106763,6324
"Cov[69, 32]",1.01303893148229,6324
"Cov[69, 33]",1.0585129454193,6324
"Cov[69, 34]",1.08683385483463,6324
"Cov[69, 35]",1.06529494095268,6324
"Cov[69, 36]",1.04145293525193,6324
"Cov[69, 37]",1.0157920032562,6324
"Cov[69, 38]",1.00843108097859,6324
"Cov[69, 39]",1.04091061174603,6324
"Cov[69, 40]",1.18686384416895,6324
"Cov[69, 41]",1.01343379970574,6324
"Cov[69, 42]",1.01976387121769,6324
"Cov[69, 43]",1.06894210393989,6324
"Cov[69, 44]",1.01647894957533,6324
"Cov[69, 45]",1.08299818473931,6324
"Cov[69, 46]",1.06118214838196,6324
"Cov[69, 47]",1.02277290531871,6324
"Cov[69, 48]",1.00570221941382,6324
"Cov[69, 49]",1.03419376888715,6324
"Cov[69, 50]",1.01003346744741,6324
"Cov[69, 51]",1.10838892345225,6324
"Cov[69, 52]",1.05613148499595,6324
"Cov[69, 53]",1.11150334071614,6324
"Cov[69, 54]",1.09762957438004,6324
"Cov[69, 55]",1.08988664613602,6324
"Cov[69, 56]",1.25053970581935,6324
"Cov[69, 57]",1.08452788706497,6324
"Cov[69, 58]",1.07476470290298,6324
"Cov[69, 59]",1.02576847906643,6324
"Cov[69, 60]",1.09181390668372,6324
"Cov[69, 61]",1.02015213467071,6324
"Cov[69, 62]",1.07375674235673,6324
"Cov[69, 63]",1.02012770103119,6324
"Cov[69, 64]",1.01229116579212,6324
"Cov[69, 65]",1.10948082958835,6324
"Cov[69, 66]",1.14667268855632,6324
"Cov[69, 67]",1.14418404855954,6324
"Cov[69, 68]",1.01629425855732,6324
"Cov[69, 69]",1.01124486145348,6324
"Cov[69, 70]",1.01807591135454,6324
"Cov[69, 71]",1.08309769099638,6324
"Cov[69, 72]",1.01515928073971,6324
